,Date,Start,Visitor,VisitorPTS,Home,HomePTS
634,Fri Jan 25 2013,7:30 pm,Boston Celtics,111,Atlanta Hawks,123
635,Fri Jan 25 2013,7:00 pm,Golden State Warriors,87,Chicago Bulls,103
636,Fri Jan 25 2013,7:30 pm,Milwaukee Bucks,108,Cleveland Cavaliers,113
637,Fri Jan 25 2013,7:00 pm,San Antonio Spurs,113,Dallas Mavericks,107
638,Fri Jan 25 2013,7:30 pm,Utah Jazz,84,Los Angeles Lakers,102
639,Fri Jan 25 2013,7:00 pm,Brooklyn Nets,77,Memphis Grizzlies,101
640,Fri Jan 25 2013,7:30 pm,Detroit Pistons,88,Miami Heat,110
641,Fri Jan 25 2013,7:00 pm,Houston Rockets,100,New Orleans Hornets,82
642,Fri Jan 25 2013,7:00 pm,Oklahoma City Thunder,105,Sacramento Kings,95
643,Fri Jan 25 2013,7:00 pm,Minnesota Timberwolves,101,Washington Wizards,114
644,Sat Jan 26 2013,7:30 pm,Minnesota Timberwolves,101,Charlotte Bobcats,102
645,Sat Jan 26 2013,7:00 pm,Sacramento Kings,93,Denver Nuggets,121
646,Sat Jan 26 2013,7:00 pm,Brooklyn Nets,106,Houston Rockets,119
647,Sat Jan 26 2013,7:30 pm,Golden State Warriors,102,Milwaukee Bucks,109
648,Sat Jan 26 2013,7:00 pm,New York Knicks,80,Philadelphia 76ers,97
649,Sat Jan 26 2013,7:00 pm,Los Angeles Clippers,100,Portland Trail Blazers,101
650,Sat Jan 26 2013,7:30 pm,Phoenix Suns,99,San Antonio Spurs,108
651,Sat Jan 26 2013,7:00 pm,Cleveland Cavaliers,99,Toronto Raptors,98
652,Sat Jan 26 2013,7:30 pm,Indiana Pacers,110,Utah Jazz,114
653,Sat Jan 26 2013,7:00 pm,Chicago Bulls,73,Washington Wizards,86
654,Sun Jan 27 2013,1:00 pm,Miami Heat,98,Boston Celtics,100
655,Sun Jan 27 2013,6:30 pm,Phoenix Suns,95,Dallas Mavericks,110
656,Sun Jan 27 2013,6:30 pm,Portland Trail Blazers,83,Los Angeles Clippers,96
657,Sun Jan 27 2013,12:30 pm,Oklahoma City Thunder,96,Los Angeles Lakers,105
658,Sun Jan 27 2013,5:00 pm,New Orleans Hornets,91,Memphis Grizzlies,83
659,Sun Jan 27 2013,6:30 pm,Atlanta Hawks,104,New York Knicks,106
660,Sun Jan 27 2013,6:00 pm,Detroit Pistons,104,Orlando Magic,102
661,Mon Jan 28 2013,7:30 pm,Orlando Magic,77,Brooklyn Nets,97
662,Mon Jan 28 2013,7:00 pm,Charlotte Bobcats,85,Chicago Bulls,93
663,Mon Jan 28 2013,7:00 pm,Indiana Pacers,101,Denver Nuggets,102
664,Mon Jan 28 2013,7:00 pm,Memphis Grizzlies,103,Philadelphia 76ers,100
665,Mon Jan 28 2013,7:00 pm,Golden State Warriors,114,Toronto Raptors,102
666,Mon Jan 28 2013,7:00 pm,Houston Rockets,125,Utah Jazz,80
667,Mon Jan 28 2013,7:00 pm,Sacramento Kings,96,Washington Wizards,94
668,Tue Jan 29 2013,7:00 pm,Golden State Warriors,108,Cleveland Cavaliers,95
669,Tue Jan 29 2013,7:30 pm,Milwaukee Bucks,117,Detroit Pistons,90
670,Tue Jan 29 2013,7:30 pm,New Orleans Hornets,106,Los Angeles Lakers,111
671,Tue Jan 29 2013,7:00 pm,Dallas Mavericks,104,Portland Trail Blazers,106
672,Wed Jan 30 2013,7:30 pm,Toronto Raptors,92,Atlanta Hawks,93
673,Wed Jan 30 2013,7:30 pm,Sacramento Kings,81,Boston Celtics,99
674,Wed Jan 30 2013,8:00 pm,Miami Heat,105,Brooklyn Nets,85
675,Wed Jan 30 2013,7:00 pm,Houston Rockets,110,Denver Nuggets,118
676,Wed Jan 30 2013,7:00 pm,Detroit Pistons,79,Indiana Pacers,98
677,Wed Jan 30 2013,7:00 pm,Chicago Bulls,104,Milwaukee Bucks,88
678,Wed Jan 30 2013,7:00 pm,Los Angeles Clippers,96,Minnesota Timberwolves,90
679,Wed Jan 30 2013,7:30 pm,Orlando Magic,97,New York Knicks,113
680,Wed Jan 30 2013,7:00 pm,Washington Wizards,84,Philadelphia 76ers,92
681,Wed Jan 30 2013,8:30 pm,Los Angeles Lakers,86,Phoenix Suns,92
682,Wed Jan 30 2013,7:30 pm,Charlotte Bobcats,78,San Antonio Spurs,102
683,Wed Jan 30 2013,7:00 pm,New Orleans Hornets,99,Utah Jazz,104
684,Thu Jan 31 2013,7:30 pm,Dallas Mavericks,97,Golden State Warriors,100
685,Thu Jan 31 2013,7:00 pm,Memphis Grizzlies,89,Oklahoma City Thunder,106
687,Fri Feb 1 2013,7:30 pm,Orlando Magic,84,Boston Celtics,97
688,Fri Feb 1 2013,7:30 pm,Chicago Bulls,89,Brooklyn Nets,93
689,Fri Feb 1 2013,7:00 pm,New Orleans Hornets,98,Denver Nuggets,113
690,Fri Feb 1 2013,7:30 pm,Cleveland Cavaliers,99,Detroit Pistons,117
691,Fri Feb 1 2013,7:00 pm,Miami Heat,89,Indiana Pacers,102
692,Fri Feb 1 2013,7:00 pm,Washington Wizards,76,Memphis Grizzlies,85
693,Fri Feb 1 2013,8:30 pm,Los Angeles Lakers,111,Minnesota Timberwolves,100
694,Fri Feb 1 2013,7:30 pm,Milwaukee Bucks,86,New York Knicks,96
695,Fri Feb 1 2013,7:30 pm,Sacramento Kings,80,Philadelphia 76ers,89
696,Fri Feb 1 2013,7:00 pm,Dallas Mavericks,109,Phoenix Suns,99
697,Fri Feb 1 2013,7:00 pm,Los Angeles Clippers,73,Toronto Raptors,98
698,Fri Feb 1 2013,7:00 pm,Portland Trail Blazers,77,Utah Jazz,86
699,Sat Feb 2 2013,7:00 pm,Chicago Bulls,93,Atlanta Hawks,76
700,Sat Feb 2 2013,7:30 pm,Oklahoma City Thunder,110,Cleveland Cavaliers,115
701,Sat Feb 2 2013,7:30 pm,Phoenix Suns,93,Golden State Warriors,113
702,Sat Feb 2 2013,7:00 pm,Charlotte Bobcats,95,Houston Rockets,109
703,Sat Feb 2 2013,7:30 pm,Orlando Magic,98,Milwaukee Bucks,107
704,Sat Feb 2 2013,7:00 pm,New Orleans Hornets,86,Minnesota Timberwolves,115
705,Sat Feb 2 2013,7:30 pm,Sacramento Kings,81,New York Knicks,120
706,Sat Feb 2 2013,7:00 pm,Utah Jazz,99,Portland Trail Blazers,105
707,Sat Feb 2 2013,7:30 pm,Washington Wizards,86,San Antonio Spurs,96
708,Sun Feb 3 2013,1:00 pm,Los Angeles Clippers,104,Boston Celtics,106
709,Sun Feb 3 2013,1:00 pm,Los Angeles Lakers,98,Detroit Pistons,97
710,Sun Feb 3 2013,2:00 pm,Miami Heat,100,Toronto Raptors,85
711,Mon Feb 4 2013,7:00 pm,Chicago Bulls,101,Indiana Pacers,111
712,Mon Feb 4 2013,7:30 pm,Charlotte Bobcats,94,Miami Heat,99
713,Mon Feb 4 2013,7:00 pm,Portland Trail Blazers,100,Minnesota Timberwolves,98
714,Mon Feb 4 2013,7:30 pm,Detroit Pistons,85,New York Knicks,99
715,Mon Feb 4 2013,7:00 pm,Dallas Mavericks,91,Oklahoma City Thunder,112
716,Mon Feb 4 2013,7:00 pm,Orlando Magic,61,Philadelphia 76ers,78
717,Mon Feb 4 2013,7:00 pm,Sacramento Kings,91,Utah Jazz,98
718,Mon Feb 4 2013,7:00 pm,Los Angeles Clippers,90,Washington Wizards,98
719,Tue Feb 5 2013,7:30 pm,Los Angeles Lakers,92,Brooklyn Nets,83
720,Tue Feb 5 2013,7:00 pm,Milwaukee Bucks,104,Denver Nuggets,112
721,Tue Feb 5 2013,7:00 pm,Golden State Warriors,109,Houston Rockets,140
722,Tue Feb 5 2013,7:00 pm,Atlanta Hawks,103,Indiana Pacers,114
723,Tue Feb 5 2013,7:00 pm,Phoenix Suns,96,Memphis Grizzlies,90
724,Wed Feb 6 2013,7:30 pm,Memphis Grizzlies,92,Atlanta Hawks,103
725,Wed Feb 6 2013,7:00 pm,Charlotte Bobcats,95,Cleveland Cavaliers,122
726,Wed Feb 6 2013,7:30 pm,Portland Trail Blazers,99,Dallas Mavericks,105
727,Wed Feb 6 2013,7:30 pm,Brooklyn Nets,93,Detroit Pistons,90
728,Wed Feb 6 2013,7:30 pm,Houston Rockets,108,Miami Heat,114
729,Wed Feb 6 2013,8:00 pm,San Antonio Spurs,104,Minnesota Timberwolves,94
730,Wed Feb 6 2013,7:00 pm,Phoenix Suns,84,New Orleans Hornets,93
731,Wed Feb 6 2013,7:00 pm,Golden State Warriors,98,Oklahoma City Thunder,119
732,Wed Feb 6 2013,7:00 pm,Los Angeles Clippers,86,Orlando Magic,76
733,Wed Feb 6 2013,7:00 pm,Indiana Pacers,88,Philadelphia 76ers,69
734,Wed Feb 6 2013,7:00 pm,Boston Celtics,99,Toronto Raptors,95
735,Wed Feb 6 2013,7:00 pm,Milwaukee Bucks,86,Utah Jazz,100
736,Wed Feb 6 2013,7:00 pm,New York Knicks,96,Washington Wizards,106
737,Thu Feb 7 2013,8:00 pm,Los Angeles Lakers,95,Boston Celtics,116
738,Thu Feb 7 2013,8:30 pm,Chicago Bulls,96,Denver Nuggets,128
739,Fri Feb 8 2013,7:30 pm,New Orleans Hornets,111,Atlanta Hawks,100
740,Fri Feb 8 2013,7:00 pm,Los Angeles Lakers,100,Charlotte Bobcats,93
741,Fri Feb 8 2013,7:30 pm,Orlando Magic,108,Cleveland Cavaliers,119
742,Fri Feb 8 2013,7:30 pm,San Antonio Spurs,109,Detroit Pistons,119
743,Fri Feb 8 2013,7:00 pm,Portland Trail Blazers,103,Houston Rockets,118
744,Fri Feb 8 2013,7:00 pm,Toronto Raptors,100,Indiana Pacers,98
745,Fri Feb 8 2013,7:00 pm,Golden State Warriors,93,Memphis Grizzlies,99
746,Fri Feb 8 2013,8:00 pm,Los Angeles Clippers,89,Miami Heat,111
747,Fri Feb 8 2013,7:00 pm,New York Knicks,100,Minnesota Timberwolves,94
748,Fri Feb 8 2013,7:00 pm,Phoenix Suns,96,Oklahoma City Thunder,127
749,Fri Feb 8 2013,8:30 pm,Chicago Bulls,93,Utah Jazz,89
750,Fri Feb 8 2013,7:00 pm,Brooklyn Nets,74,Washington Wizards,89
751,Sat Feb 9 2013,7:30 pm,Denver Nuggets,111,Cleveland Cavaliers,103
752,Sat Feb 9 2013,7:30 pm,Golden State Warriors,91,Dallas Mavericks,116
753,Sat Feb 9 2013,7:30 pm,Detroit Pistons,105,Milwaukee Bucks,100
754,Sat Feb 9 2013,8:00 pm,Charlotte Bobcats,76,Philadelphia 76ers,87
755,Sat Feb 9 2013,7:00 pm,Utah Jazz,109,Sacramento Kings,120
756,Sun Feb 10 2013,6:00 pm,Denver Nuggets,114,Boston Celtics,118
757,Sun Feb 10 2013,8:00 pm,San Antonio Spurs,111,Brooklyn Nets,86
758,Sun Feb 10 2013,5:00 pm,Minnesota Timberwolves,88,Memphis Grizzlies,105
759,Sun Feb 10 2013,3:30 pm,Los Angeles Lakers,97,Miami Heat,107
760,Sun Feb 10 2013,1:00 pm,Los Angeles Clippers,102,New York Knicks,88
761,Sun Feb 10 2013,6:00 pm,Portland Trail Blazers,104,Orlando Magic,110
762,Sun Feb 10 2013,6:00 pm,Oklahoma City Thunder,97,Phoenix Suns,69
763,Sun Feb 10 2013,6:00 pm,Houston Rockets,111,Sacramento Kings,117
764,Sun Feb 10 2013,6:00 pm,New Orleans Hornets,89,Toronto Raptors,102
765,Mon Feb 11 2013,7:00 pm,Boston Celtics,91,Charlotte Bobcats,94
766,Mon Feb 11 2013,7:00 pm,San Antonio Spurs,103,Chicago Bulls,89
767,Mon Feb 11 2013,7:00 pm,Minnesota Timberwolves,100,Cleveland Cavaliers,92
768,Mon Feb 11 2013,7:30 pm,Atlanta Hawks,105,Dallas Mavericks,101
769,Mon Feb 11 2013,7:30 pm,New Orleans Hornets,105,Detroit Pistons,86
770,Mon Feb 11 2013,7:00 pm,Brooklyn Nets,89,Indiana Pacers,84
771,Mon Feb 11 2013,7:00 pm,Washington Wizards,102,Milwaukee Bucks,90
772,Mon Feb 11 2013,7:00 pm,Los Angeles Clippers,107,Philadelphia 76ers,90
773,Tue Feb 12 2013,7:30 pm,Houston Rockets,116,Golden State Warriors,107
774,Tue Feb 12 2013,7:30 pm,Phoenix Suns,85,Los Angeles Lakers,91
775,Tue Feb 12 2013,7:00 pm,Sacramento Kings,101,Memphis Grizzlies,108
776,Tue Feb 12 2013,7:30 pm,Portland Trail Blazers,104,Miami Heat,117
777,Tue Feb 12 2013,7:00 pm,Denver Nuggets,108,Toronto Raptors,109
778,Tue Feb 12 2013,7:00 pm,Oklahoma City Thunder,94,Utah Jazz,109
779,Wed Feb 13 2013,7:30 pm,Chicago Bulls,69,Boston Celtics,71
780,Wed Feb 13 2013,7:30 pm,Denver Nuggets,108,Brooklyn Nets,119
781,Wed Feb 13 2013,7:00 pm,San Antonio Spurs,96,Cleveland Cavaliers,95
782,Wed Feb 13 2013,7:30 pm,Sacramento Kings,100,Dallas Mavericks,123
783,Wed Feb 13 2013,7:30 pm,Washington Wizards,85,Detroit Pistons,96
784,Wed Feb 13 2013,7:00 pm,Charlotte Bobcats,77,Indiana Pacers,101
785,Wed Feb 13 2013,7:30 pm,Houston Rockets,96,Los Angeles Clippers,106
786,Wed Feb 13 2013,7:00 pm,Philadelphia 76ers,92,Milwaukee Bucks,94
787,Wed Feb 13 2013,7:00 pm,Utah Jazz,97,Minnesota Timberwolves,93
788,Wed Feb 13 2013,7:00 pm,Portland Trail Blazers,63,New Orleans Hornets,99
789,Wed Feb 13 2013,7:30 pm,Toronto Raptors,92,New York Knicks,88
790,Wed Feb 13 2013,7:00 pm,Atlanta Hawks,108,Orlando Magic,76
791,Thu Feb 14 2013,7:30 pm,Los Angeles Clippers,125,Los Angeles Lakers,101
792,Thu Feb 14 2013,7:00 pm,Miami Heat,110,Oklahoma City Thunder,100
793,Tue Feb 19 2013,7:30 pm,Milwaukee Bucks,111,Brooklyn Nets,113
794,Tue Feb 19 2013,7:00 pm,Boston Celtics,90,Denver Nuggets,97
795,Tue Feb 19 2013,7:30 pm,Memphis Grizzlies,105,Detroit Pistons,91
796,Tue Feb 19 2013,7:00 pm,Chicago Bulls,96,New Orleans Hornets,87
797,Tue Feb 19 2013,7:00 pm,Charlotte Bobcats,105,Orlando Magic,92
798,Tue Feb 19 2013,7:00 pm,Phoenix Suns,102,Portland Trail Blazers,98
799,Tue Feb 19 2013,7:00 pm,San Antonio Spurs,108,Sacramento Kings,102
800,Tue Feb 19 2013,7:00 pm,Golden State Warriors,101,Utah Jazz,115
801,Tue Feb 19 2013,7:00 pm,Toronto Raptors,96,Washington Wizards,88
802,Wed Feb 20 2013,8:00 pm,Miami Heat,103,Atlanta Hawks,90
803,Wed Feb 20 2013,7:00 pm,Detroit Pistons,105,Charlotte Bobcats,99
804,Wed Feb 20 2013,8:00 pm,New Orleans Hornets,100,Cleveland Cavaliers,105
805,Wed Feb 20 2013,7:30 pm,Orlando Magic,96,Dallas Mavericks,111
806,Wed Feb 20 2013,7:30 pm,Phoenix Suns,98,Golden State Warriors,108
807,Wed Feb 20 2013,7:00 pm,Oklahoma City Thunder,119,Houston Rockets,122
808,Wed Feb 20 2013,7:00 pm,New York Knicks,91,Indiana Pacers,125
809,Wed Feb 20 2013,7:30 pm,Boston Celtics,99,Los Angeles Lakers,113
810,Wed Feb 20 2013,7:00 pm,Brooklyn Nets,97,Milwaukee Bucks,94
811,Wed Feb 20 2013,7:00 pm,Philadelphia 76ers,87,Minnesota Timberwolves,94
812,Wed Feb 20 2013,7:00 pm,Memphis Grizzlies,88,Toronto Raptors,82
813,Thu Feb 21 2013,7:00 pm,Miami Heat,86,Chicago Bulls,67
814,Thu Feb 21 2013,7:30 pm,San Antonio Spurs,116,Los Angeles Clippers,90
815,Fri Feb 22 2013,7:30 pm,Sacramento Kings,108,Atlanta Hawks,122
816,Fri Feb 22 2013,7:30 pm,Houston Rockets,106,Brooklyn Nets,96
817,Fri Feb 22 2013,7:00 pm,Chicago Bulls,105,Charlotte Bobcats,75
818,Fri Feb 22 2013,7:30 pm,San Antonio Spurs,101,Golden State Warriors,107
819,Fri Feb 22 2013,7:00 pm,Detroit Pistons,82,Indiana Pacers,114
820,Fri Feb 22 2013,7:30 pm,Portland Trail Blazers,107,Los Angeles Lakers,111
821,Fri Feb 22 2013,7:00 pm,Orlando Magic,82,Memphis Grizzlies,88
822,Fri Feb 22 2013,7:00 pm,Dallas Mavericks,104,New Orleans Hornets,100
823,Fri Feb 22 2013,7:00 pm,Minnesota Timberwolves,111,Oklahoma City Thunder,127
824,Fri Feb 22 2013,7:00 pm,Boston Celtics,113,Phoenix Suns,88
825,Fri Feb 22 2013,7:00 pm,New York Knicks,98,Toronto Raptors,100
826,Fri Feb 22 2013,7:00 pm,Denver Nuggets,113,Washington Wizards,119
827,Sat Feb 23 2013,7:00 pm,Denver Nuggets,113,Charlotte Bobcats,99
828,Sat Feb 23 2013,7:30 pm,Indiana Pacers,90,Detroit Pistons,72
829,Sat Feb 23 2013,7:30 pm,Utah Jazz,94,Los Angeles Clippers,107
830,Sat Feb 23 2013,7:30 pm,Atlanta Hawks,103,Milwaukee Bucks,102
831,Sat Feb 23 2013,7:00 pm,Cleveland Cavaliers,118,Orlando Magic,94
832,Sat Feb 23 2013,7:30 pm,Miami Heat,114,Philadelphia 76ers,90
833,Sat Feb 23 2013,7:00 pm,Houston Rockets,103,Washington Wizards,105
834,Sun Feb 24 2013,7:00 pm,Memphis Grizzlies,76,Brooklyn Nets,72
835,Sun Feb 24 2013,12:00 pm,Los Angeles Lakers,103,Dallas Mavericks,99
836,Sun Feb 24 2013,6:00 pm,Cleveland Cavaliers,105,Miami Heat,109
837,Sun Feb 24 2013,2:30 pm,Golden State Warriors,100,Minnesota Timberwolves,99
838,Sun Feb 24 2013,5:00 pm,Sacramento Kings,95,New Orleans Hornets,110
839,Sun Feb 24 2013,7:00 pm,Philadelphia 76ers,93,New York Knicks,99
840,Sun Feb 24 2013,8:30 pm,Chicago Bulls,72,Oklahoma City Thunder,102
841,Sun Feb 24 2013,6:00 pm,San Antonio Spurs,97,Phoenix Suns,87
842,Sun Feb 24 2013,6:00 pm,Boston Celtics,86,Portland Trail Blazers,92
843,Mon Feb 25 2013,7:00 pm,Los Angeles Lakers,108,Denver Nuggets,119
844,Mon Feb 25 2013,7:30 pm,Atlanta Hawks,114,Detroit Pistons,103
845,Mon Feb 25 2013,7:00 pm,Washington Wizards,90,Toronto Raptors,84
846,Mon Feb 25 2013,7:00 pm,Boston Celtics,110,Utah Jazz,107
847,Tue Feb 26 2013,7:00 pm,Cleveland Cavaliers,101,Chicago Bulls,98
848,Tue Feb 26 2013,7:30 pm,Milwaukee Bucks,95,Dallas Mavericks,90
849,Tue Feb 26 2013,7:00 pm,Golden State Warriors,97,Indiana Pacers,108
850,Tue Feb 26 2013,7:30 pm,Charlotte Bobcats,84,Los Angeles Clippers,106
851,Tue Feb 26 2013,7:30 pm,Sacramento Kings,129,Miami Heat,141
852,Tue Feb 26 2013,7:00 pm,Brooklyn Nets,101,New Orleans Hornets,97
853,Tue Feb 26 2013,7:00 pm,Orlando Magic,98,Philadelphia 76ers,84
854,Tue Feb 26 2013,7:00 pm,Minnesota Timberwolves,83,Phoenix Suns,84
855,Wed Feb 27 2013,7:00 pm,Toronto Raptors,92,Cleveland Cavaliers,103
856,Wed Feb 27 2013,7:00 pm,Milwaukee Bucks,110,Houston Rockets,107
857,Wed Feb 27 2013,7:00 pm,Dallas Mavericks,84,Memphis Grizzlies,90
858,Wed Feb 27 2013,8:00 pm,Golden State Warriors,105,New York Knicks,109
859,Wed Feb 27 2013,7:00 pm,New Orleans Hornets,74,Oklahoma City Thunder,119
860,Wed Feb 27 2013,7:00 pm,Sacramento Kings,125,Orlando Magic,101
861,Wed Feb 27 2013,7:30 pm,Denver Nuggets,111,Portland Trail Blazers,109
862,Wed Feb 27 2013,7:30 pm,Phoenix Suns,105,San Antonio Spurs,101
863,Wed Feb 27 2013,7:00 pm,Atlanta Hawks,102,Utah Jazz,91
864,Wed Feb 27 2013,7:00 pm,Detroit Pistons,96,Washington Wizards,95
865,Thu Feb 28 2013,7:00 pm,Philadelphia 76ers,82,Chicago Bulls,93
866,Thu Feb 28 2013,7:00 pm,Los Angeles Clippers,99,Indiana Pacers,91
867,Thu Feb 28 2013,7:30 pm,Minnesota Timberwolves,94,Los Angeles Lakers,116
869,Fri Mar 1 2013,7:30 pm,Golden State Warriors,86,Boston Celtics,94
870,Fri Mar 1 2013,8:00 pm,Dallas Mavericks,98,Brooklyn Nets,90
871,Fri Mar 1 2013,7:30 pm,Los Angeles Clippers,105,Cleveland Cavaliers,89
872,Fri Mar 1 2013,8:30 pm,Oklahoma City Thunder,103,Denver Nuggets,105
873,Fri Mar 1 2013,8:00 pm,Memphis Grizzlies,91,Miami Heat,98
874,Fri Mar 1 2013,7:00 pm,Detroit Pistons,95,New Orleans Hornets,100
875,Fri Mar 1 2013,7:00 pm,Houston Rockets,118,Orlando Magic,110
876,Fri Mar 1 2013,7:00 pm,Atlanta Hawks,87,Phoenix Suns,92
877,Fri Mar 1 2013,7:30 pm,Sacramento Kings,102,San Antonio Spurs,130
878,Fri Mar 1 2013,7:00 pm,Indiana Pacers,93,Toronto Raptors,81
879,Fri Mar 1 2013,7:00 pm,Charlotte Bobcats,68,Utah Jazz,98
880,Fri Mar 1 2013,7:00 pm,New York Knicks,96,Washington Wizards,88
881,Sat Mar 2 2013,7:00 pm,Brooklyn Nets,85,Chicago Bulls,96
882,Sat Mar 2 2013,7:30 pm,Toronto Raptors,114,Milwaukee Bucks,122
883,Sat Mar 2 2013,7:00 pm,Golden State Warriors,97,Philadelphia 76ers,104
884,Sat Mar 2 2013,7:00 pm,Minnesota Timberwolves,94,Portland Trail Blazers,109
885,Sun Mar 3 2013,6:00 pm,Dallas Mavericks,103,Houston Rockets,136
886,Sun Mar 3 2013,8:00 pm,Chicago Bulls,92,Indiana Pacers,97
887,Sun Mar 3 2013,12:30 pm,Oklahoma City Thunder,108,Los Angeles Clippers,104
888,Sun Mar 3 2013,6:30 pm,Atlanta Hawks,98,Los Angeles Lakers,99
889,Sun Mar 3 2013,1:00 pm,Miami Heat,99,New York Knicks,93
890,Sun Mar 3 2013,6:00 pm,Memphis Grizzlies,108,Orlando Magic,82
891,Sun Mar 3 2013,3:00 pm,Charlotte Bobcats,83,Sacramento Kings,119
892,Sun Mar 3 2013,6:00 pm,Detroit Pistons,75,San Antonio Spurs,114
893,Sun Mar 3 2013,6:00 pm,Philadelphia 76ers,87,Washington Wizards,90
894,Mon Mar 4 2013,7:00 pm,New York Knicks,102,Cleveland Cavaliers,97
895,Mon Mar 4 2013,7:00 pm,Atlanta Hawks,88,Denver Nuggets,104
896,Mon Mar 4 2013,7:30 pm,Toronto Raptors,118,Golden State Warriors,125
897,Mon Mar 4 2013,7:00 pm,Utah Jazz,108,Milwaukee Bucks,109
898,Mon Mar 4 2013,7:00 pm,Miami Heat,97,Minnesota Timberwolves,81
899,Mon Mar 4 2013,7:00 pm,Orlando Magic,105,New Orleans Hornets,102
900,Mon Mar 4 2013,7:00 pm,Charlotte Bobcats,105,Portland Trail Blazers,122
901,Tue Mar 5 2013,8:30 pm,Los Angeles Lakers,105,Oklahoma City Thunder,122
902,Tue Mar 5 2013,7:00 pm,Boston Celtics,109,Philadelphia 76ers,101
903,Tue Mar 5 2013,7:00 pm,Denver Nuggets,120,Sacramento Kings,113
904,Wed Mar 6 2013,7:30 pm,Philadelphia 76ers,96,Atlanta Hawks,107
905,Wed Mar 6 2013,7:00 pm,Brooklyn Nets,99,Charlotte Bobcats,78
906,Wed Mar 6 2013,7:00 pm,Utah Jazz,101,Cleveland Cavaliers,104
907,Wed Mar 6 2013,7:30 pm,Houston Rockets,108,Dallas Mavericks,112
908,Wed Mar 6 2013,7:30 pm,New York Knicks,87,Detroit Pistons,77
909,Wed Mar 6 2013,7:30 pm,Sacramento Kings,83,Golden State Warriors,87
910,Wed Mar 6 2013,7:00 pm,Boston Celtics,83,Indiana Pacers,81
911,Wed Mar 6 2013,7:30 pm,Milwaukee Bucks,101,Los Angeles Clippers,117
912,Wed Mar 6 2013,7:00 pm,Portland Trail Blazers,85,Memphis Grizzlies,91
913,Wed Mar 6 2013,7:30 pm,Orlando Magic,96,Miami Heat,97
914,Wed Mar 6 2013,7:00 pm,Washington Wizards,82,Minnesota Timberwolves,87
915,Wed Mar 6 2013,7:00 pm,Los Angeles Lakers,108,New Orleans Hornets,102
916,Wed Mar 6 2013,7:00 pm,Toronto Raptors,98,Phoenix Suns,71
917,Wed Mar 6 2013,8:00 pm,Chicago Bulls,83,San Antonio Spurs,101
918,Thu Mar 7 2013,8:30 pm,Los Angeles Clippers,92,Denver Nuggets,107
919,Thu Mar 7 2013,8:00 pm,Oklahoma City Thunder,95,New York Knicks,94
920,Fri Mar 8 2013,8:00 pm,Atlanta Hawks,102,Boston Celtics,107
921,Fri Mar 8 2013,7:30 pm,Washington Wizards,78,Brooklyn Nets,95
922,Fri Mar 8 2013,7:00 pm,Oklahoma City Thunder,116,Charlotte Bobcats,94
923,Fri Mar 8 2013,7:00 pm,Utah Jazz,88,Chicago Bulls,89
924,Fri Mar 8 2013,7:30 pm,Memphis Grizzlies,103,Cleveland Cavaliers,92
925,Fri Mar 8 2013,7:30 pm,Dallas Mavericks,102,Detroit Pistons,99
926,Fri Mar 8 2013,7:30 pm,Houston Rockets,94,Golden State Warriors,88
927,Fri Mar 8 2013,7:30 pm,Toronto Raptors,116,Los Angeles Lakers,118
928,Fri Mar 8 2013,8:00 pm,Philadelphia 76ers,93,Miami Heat,102
929,Fri Mar 8 2013,7:00 pm,Indiana Pacers,115,Orlando Magic,86
930,Fri Mar 8 2013,7:00 pm,Phoenix Suns,112,Sacramento Kings,121
931,Fri Mar 8 2013,7:30 pm,Portland Trail Blazers,136,San Antonio Spurs,106
932,Sat Mar 9 2013,7:00 pm,Brooklyn Nets,93,Atlanta Hawks,80
933,Sat Mar 9 2013,7:00 pm,Minnesota Timberwolves,88,Denver Nuggets,111
934,Sat Mar 9 2013,7:30 pm,Milwaukee Bucks,103,Golden State Warriors,93
935,Sat Mar 9 2013,7:00 pm,New Orleans Hornets,85,Memphis Grizzlies,96
936,Sat Mar 9 2013,7:30 pm,Utah Jazz,84,New York Knicks,113
937,Sat Mar 9 2013,7:00 pm,Houston Rockets,105,Phoenix Suns,107
938,Sat Mar 9 2013,8:00 pm,Charlotte Bobcats,87,Washington Wizards,104
939,Sun Mar 10 2013,6:30 pm,Detroit Pistons,97,Los Angeles Clippers,129
940,Sun Mar 10 2013,12:30 pm,Chicago Bulls,81,Los Angeles Lakers,90
941,Sun Mar 10 2013,6:00 pm,Indiana Pacers,91,Miami Heat,105
942,Sun Mar 10 2013,6:00 pm,Dallas Mavericks,100,Minnesota Timberwolves,77
943,Sun Mar 10 2013,6:00 pm,Portland Trail Blazers,96,New Orleans Hornets,98
944,Sun Mar 10 2013,12:00 pm,Boston Celtics,79,Oklahoma City Thunder,91
945,Sun Mar 10 2013,6:00 pm,Philadelphia 76ers,91,Orlando Magic,99
946,Sun Mar 10 2013,6:00 pm,Milwaukee Bucks,115,Sacramento Kings,113
947,Sun Mar 10 2013,6:00 pm,Cleveland Cavaliers,96,Toronto Raptors,100
948,Mon Mar 11 2013,7:30 pm,New York Knicks,63,Golden State Warriors,92
949,Mon Mar 11 2013,7:00 pm,Brooklyn Nets,97,Philadelphia 76ers,106
950,Mon Mar 11 2013,7:00 pm,Denver Nuggets,108,Phoenix Suns,93
